komen;label
duh min..klo lagi pembaruan sinyal tolong dong jgn bikin sinyal 4G nya tidak memadai..masa sinyal 4G tpi kecepatan sinyalnya dibawah 10 KB/dtk..klo kayak gini mending beralih ke provider lain;negatif
duh min, beli kuota saldo udah ke potong, tapi kuota belum masuk.. gimana nih?;negatif
Duh kok lambat banget sinyalnya, padahal pakai 1.5mbps jadi ngehmbat saat zoom;negatif
Duh ini koneksi by.U napa lemot lagi dah, loadinh molo😢;negatif
Duh gini bgt ya .. padahal kuota gw masih bnyk kenapa lelet sih kalo udah habis dari 4gb @byu.id;negatif
Dudeee, knp ini dari siang tkp jakbar lemot gini;negatif
drtd sinyal kenapa yah?????;negatif
Dr pagi ga ada jaringan..gimn ini..terpaksa isi paket provider lain..mn br beli paket yg 150rb 75giga....😢😢;negatif
Download anime sama game sampe hdd jebol😢 @_cythereaa @ryuzennn_ @diaz.aja @cheeazyyy @noeaasyy #GGGGGiveawaybyU #SemuanyaSemaunya;negatif
Donlot 3gb eh pas 2,7 gb failed gara gara sinyal ilang ntah kmana😮;negatif
Dmana harga 140 di naikin mulu mlah jdi 150 pke acara 2mbps sgala download juga ga smpe kecepatan segitu pling cuma ratusan kbps;negatif
DM ya, gagal login terus nih;negatif
Dm saya ya respon toh min......komplainan ko dak di tanggapi min;negatif
Dm penting di cuekin. Bales komen ga penting gercep bgt ini admin by u.;negatif
DM GUA KAGA DIBALES JUGAA;negatif
DM gak di respon, ada masalah malah diem aja!!! HARUS VIRAL DL BARU DI RESPON!!!;negatif
DM BALESLAH, INI LAG PARAH BUAT GAME, PADAHAL PAKE TOPING GAME;negatif
Diskonnya bisa sampe sebanyak itu pasti biayanya luar biasa mahal.....dan walaupun diskonnya gede pasti tetep mahal banget bayarnya.....biasanya sih gitu,mirip mirip kaya cashback beli iPhone lah,tetep aja harga iPhone nya mahal walaupun cashback nya berjuta juta,jadi males buka linknya😂;negatif
Disini ada yg pengalaman pesen kartu by.u tapi pengiriman nya lama😢;negatif
Dipake main game ping naik turun 🔥;negatif
diamond ml nya koq ga masuk min saya udah beli;negatif
Di tempat ku saja 4G byu ilang2 lelet . Pindah 3g kenceng 😂😂😂😂 apalagi 5g malah ilang 😂😂;negatif
Di solo sinyalnya gmana ya lancar jaya gk, infonya dong?;negatif
Di sini ada yg google nya error gak?;negatif
Di sini ada yang yang sinyal nya tiba tiba ilang gk udh 30 menit nih;negatif
Di si kuning 25rb bisa buat beli paket internetan sebulan, di By.U nggak bisa 😢;negatif
Di pake streaming kok nge lag;negatif
di jakarta juga ancur ni belakangan;negatif
Di hp ku kok sinyalnya h+ ya min;negatif
Di depok jaringan byu atau telkomsel lag bgt padahal depok ga kampung kampung amat kecepatan download ga lebih dari 300kbsp;negatif
Di daerahku ngelag min by.u mohon di perbaiki jaringanya🙏🙏🙏;negatif
Di daerah saya signal by.U tiap magrib sampe malem itu selalu jelek, internet lemot, apalagi kalau ditambah hujan, internet semakin lemot.. tolong diperbaiki min @byu.id;negatif
di daerah RIAU khusus nya kab.INHIL jaringan parah banget mulai pkl 16:00 s/d 22.00 dan sdah berjalan lebih dari 1 bulan. apa GK ada tim survey yg mau memperbaiki kualitas sinyal didaerah kami padahal saya pakai by.u serasa menggunakan jaringan 3G;negatif
di buat maen mobile legend aja masih sering menghubungkan 😆;negatif
Di bekasi ya nona makanya bihun;negatif
Di appku gak ada, Min;negatif
Di aku kok gaada toping segitu;negatif
Di aku kok ga bisa matching up ya min😢;negatif
di 4G main game aj sering ping merah;negatif
dhlah mau pamit dari @byu.id ajg, padam listrik ae sinyal ilng ngentt, gimana org gk emosian, kerjaan gw yg selalu online selalu ilanh gegara koneksi pant8,;negatif
Deuh sial kenapa muncul disaat udah punya paket;negatif
Dengerin apaan, sampe sekarang paket telegram gak ada jg. Padahal dari awal udah bnyak yg minta.;negatif
Data by.u dari 2 hari lalu ngga mau aktif, ada gangguankah??;negatif
Daripada bikin gini mending perbaikin aplikasinya dulu deh min, jelek bgt ga boong :) capek bgt pakek aplikasi yg ga bisa dibuka tuu sumpah, kek ga ada gunanya :)) capek instal ulang, setelah di instal pun ga bisa dibuka :)));negatif
Daripada bayarin acara2 gituan, mending benerin aplikasi nya brooooooooo....GAK BISA DI BUKAAAAAAA....sudah sy DM ... Gak perlu di bales suruh DM;negatif
Dari tadi pagi sinyal gaberes nihh, sampe afk 2 kali😂;negatif
Dari sore tadi jaringannya ilang ilang kandang 4G kadang H+ kadang gk ada jaringan rondom gitu gk by.u aja Telkomsel sama apa ada maintenance kah;negatif
"Dari semalem registrasi kuota ga bisa"" pas bisa malah kuotanya ga ada. Gimanaa sihh niii by u kecewa sama byu";negatif
Dari semalem gk sinyal babi;negatif
dari pagi gangguan min di daerah saya, suruh istirahat maen hp katanya haha;negatif
Dari kemarin kok say gak bis log in di pak by.u;negatif
dari kemaren DM sampe skrg problem nya gk di handle, mau pake inet nya sama isi ulang jadi gk bisa, tolong dijawab dan diusahakan jgn jawab kayak bot tapi gk coba handle problemnya;negatif
Dari kemaren app by.u gabisa kebuka , apa hanya saya saja ? App dah di update padahal;negatif
Dari hasil analisa kalo mau buka app byu, harus kecepatan yg bagus atau kenceng. Pengalaman pake WIFI (WIFI ID) untuk buka app byu bisa. Tapi setelah pake paket data lagi ya balik lagi TERJADI KESALAHAN. 😁;negatif
"Dari hari senin internet byu gk stabil, browsing aja putus""";negatif
Dapet ping berapa nih buat main game pubgm sama mobile legend? Stabil di situ gak ?;negatif
Dapat notif vaksin lama bgt min, ga kayak jaringan byU 😢;negatif
Dan saya masih disaranlan pakai wcdma dimana itu 3G or H+ karna 4G tidak tertangkap di area saya, duh Telkomsel;negatif
Dan ingat, semakin kencang speednya maka kuota semakin cepat habis;negatif
dan harga yang lebih mahal pastinya 😂;negatif
Dah pingin kubuang aja ini kartunya;negatif
Dah isi pulsa 10 K, pas mau beli paketan 10 K kok gabisa pake pulsa ?;negatif
Dah 3bulan ga make by.U;negatif
Dah 2 minggu app gak bisa dibuka terus @byu.id tolongg;negatif
D t4 gue koneksi parah. Dri pagi sampe skrg g stbil. Lag trus;negatif
Cuma marketing doang di gedein 🐶 alasan promo segala;negatif
Cie jaringan 5G tp buat game malah jadi ngelag. Kocak;negatif
Cerita horor saya beli sim card by.u , sudah bayar tapi sampai sekarang dari pihak by.u ga ada kejelasan,  sudah komplain via apps, ig, email masih aja ga jelas;negatif
Cerita horor dong pas saat jaringan byu ngelag pas main Mobile Legend 😂;negatif
Cepet sih, tp isi pulsa sering gangguan;negatif
Cek kuota Byu selain dari aplikasi kemana ya? Masa ngga bisa buka appnya;negatif
Cek dm. Ini knp app nya force closed mulu yak;negatif
Cek dm ya min. Di ios gabisa buka app udah 3 hari semenjak update terbaru. Force close terus.;negatif
Cek DM now, aplikasi ga bisa kebuka;negatif
Cek dm minn aplikasinya ngga bisa dibuka;negatif
cek dm min, kartu saya belim sampe;negatif
cek dm min, gabisa buka aplikasi?;negatif
Cek dm min, aplikasi gak bisa di buka nch;negatif
Cek DM min, ada keluhan🙏;negatif
Cek dm min udah saya infokan email, no tlp, detail kendala, mohon di balas❤️🙌;negatif
Cek dm min sudah saya kirimkan capture speedtest nya :);negatif
Cek DM min sekarang penting darurat;negatif
Cek dm min , susah buka app;negatif
Cek DM lah, waktu pertama kali launching fast respon, giliran udah banyak pelanggan malah low respone. Menghadeh;negatif
Cek dm kakk aku no service 2 hariii harus gimana;negatif
Cek dm dong, mau beli kuota gbisa buka apknya;negatif
CEK DM BGST @byu.id;negatif
Cek DM aplikasi gak bisa dibuka, kuota habis parah 😢;negatif
Cek dm @byu.id ,,, kenapa pulsa 15rb saya belum masuk juga;negatif
"cba lah paket nelpon ke telkomsel dimurahin, kasih yg harian sama bulanan, murah cuma sesama byu buat apa gak ada yg pake byu jg,  dan internet suka terputus sendri  gak jelas  data tiba"" mati  sehari bisa sampe 10 x,";negatif
Card kosong signal nih min;negatif
card aku gaada sinyal mulu nihhhhhhhhhhh;negatif
cara registrasi kartu gimana ya udh dateng tapi ga bisa😢;negatif
Cara hubungin cs gimana ya? Pas dipuji gercep jadiin story, pas ada keluhannya nggak di gubris., Jaringan udah lelet sebulan lebih. Udah di dm tapi ga dibales. Infonya dong;negatif
Cara cek kuota gimana?? Kok aplikasinya dari sebulan yg lalu kok cacay?? Loding, gak kebukak;negatif
Cara cek kuota by u gimana ya selain pake aplikasi? Soalnya ga bisa dibuka terus aplikasinya;negatif
Capek sumpah sama reconnecting online class, skrg mah ga perlu lagii ❤️❤️;negatif
Capek akutuh, ribet banget beli pulsa 10k doang😭😭;negatif
CAPE BANGET TAU JARINGANNYA SUKA HILANGGGG MANA LAMA BANGET LAGI HILANGNYA;negatif
Byu.id adalah kartu perdana dngn sinyal terburuk yg pernah ada di indo.. Sinyal buruk tapi mahall;negatif
"byu......kenapa aplikasi ""byu"" punyaku tdk bs di buka.....beberapa kali cb buka yg ada dgn jawaban ""terjadi kesalahan jgn panik mohon tunggu sebentar dan kamu akan bisa kembali menikmati pengalaman telekomunikasi terbaik""....mohon bantuannya byu......terima kasih 🙏";negatif
ByU, Provider TERJELEK DAN ANEH, masak buka aplikasi ByU nya sendiri GAK BISA kalo diakses pake jaringan ByU?? Kalo pake operator laen semisal XL, baru bisa. Buka twitter menunya muncul tapi isi konten dan tweetnya kosong, Spotify, Instagram juga gak bisa dibuka. Paling parahnya buat meeting, Zoom gak bisa login, ada tulisannya gak ada internet, padahal bisa YouTube an, ganti operator laen baru bisa. MUHASABAH DIRI ANDA @byu.id;negatif
Byu, jaringan nya lagi ga stabil ya?;negatif
BYU UDAH MULAI LEMOT MAIN GAME BIKIN EMOSI;negatif
byu trouble nih min😭;negatif
Byu trouble nih;negatif
BYU tolong jaringnnya di perbaiki, beberapa hari ini lelet betull;negatif
"Byu skrng jaringannya sering error, dah mahal"" masa error mulu";negatif
Byu skrg tambah parah yaa... Masa buka aplikasi banyak yang tidak ada koneksi internet sih.. kemarin spotify, sekarang webtoon juga;negatif
Byu skrg lemotnya naudzubillah:(;negatif
BYU skeng 4G nya LEMOTTT!!!!;negatif
Byu sinyalnya bener2 parah, mau update aplikasi & download file aja lama banget lemot ke semua aplikasi. Pindah ke Byu berharap lebih baik sinyalnya ternyata lebih parah!!!!!!;negatif
Byu sinyal putus parah bnget si jam 23:15 smpe 23:36 parah bnget. PERBAIKI SINYAL MU ITU @byu.id  tolong bales dm. Jngan cuma dibales matikan data ini itu apalah. Saya minta perbaiki sinyal sering terputus disaat lagi darurat penting pentingnya.  KEBIASAAN;negatif
Byu sinyal jelek patah2, gak bisa dipake main game, kecewa nyesel beli, giliran kita kritik ehh yg ditanya merek hp kita. Aneh. Bukanya berbenah biar pelanggan gak kecewa.;negatif
ByU sekrng kok susah aktivasinya gk kyak dlu, makin dibikin ribet;negatif
Byu sekarang udah mulai ngelag jaringanya...;negatif
Byu sekarang suka gk stabil, sinyal 4g+ tapi tb² gabisa konek internet, tolong perbaiki dong, sebelumnya baik² aja padahal;negatif
Byu sekarang lemot;negatif
"Byu sekarang horor, streaming video buffering teross, sinyal ilang""an 🙃";negatif
byu saya kok lelet , kenapa ya???;negatif
Byu provider paling aneh, kasih promo kyk gak niat, belom dibeli udah ilang, biar apa coba?;negatif
ByU pingnya jelek parah kalau di pake maen mobile legends, kapan lancar?;negatif
Byu payah,mau download game aja lemot bet anjing;negatif
Byu parah.. kalau ada komplain gapernah direspon, udah bayar tapi paketan gak masuk;negatif
BYU PARAH bapuk;negatif
BYU PARAH;negatif
Byu mulai loding😢;negatif
BYU MAKIN LAMA MAKIN MAHAL BANGEEETTTT UDAH GA SESUAI KANTONG PELAJAR;negatif
Byu lgi tobel za ka buat ngecek kuota kok g bisa;negatif
Byu lemot bangettttttt;negatif
Byu lemot banget, sudah lapor via chat dgn nindi, solusi nya sama sekali ga bantu, 3 hari ini diminta refresh jaringan, ubah APN, ganti jadi 3G, restart HP, sudah dicoba semua sarannya jaringan tetep lemot. Sudah saya kasih tau semua saya sudah dicoba tetep aja dikasih saran gitu lagi. Sama sekali tidak membantu, lama2 saya ganti kartu ke provider lain;negatif
Byu lemot banget;negatif
Byu lelet sih skrg .dah mkek 1,5 mbps 140 .biasanya enak aja .ini lelet sumpah;negatif
byu lagnya rasa indi ya 🥲;negatif
Byu lagi gangguan tp ga di infoin 😱;negatif
Byu lagi eror kah? Nomer aku tbtb ke block;negatif
Byu knapa internet kartu byu saya tidak bisa di gunakan;negatif
BYU jelek banget, kapok gw pake byu;negatif
Byu jdi provider termahal sekarang😂, skip;negatif
byu jaringan error mulu dari kemarin, tadi malah ga dapet isgnal, tolong diperbaikin dong 😢😢;negatif
Byu ini pake sinyal TELKOMSEL atau sinyal yg lain sih, perasaan di hp gua E terus, sedangkan kalo pake TELKOMSEL 4G lte+ kan aneh;negatif
Byu ini kok paketan unlimited  nya jelek banget sih buat main MLBB, waktu itu ketika masih pake tri, meskipun pemakaian lebih dari 20 GB koneksi buat main game MLBB lancar jaya cuma ya gitu kadang mati, tapi masih mending tri sih buat main game MLBB.;negatif
byu gabisa di bukaaa gabsia beli pakett;negatif
Byu gabisa buat zoom kah min N? @byu.id;negatif
BYU GABISA BUAT PUBJI , KAWAN MABAR SINI MINTA HOTSPOT 🤣;negatif
ByU disini kok gabisa akses @tokopedia ya?;negatif
Byu Di rajeg gk ad signal;negatif
BYU DI APPSTORE GAK BSA KEBUKA WOII;negatif
Byu curang full speed di jam tidur 01.00-06.00 AM lebih dri itu 1 mbps pun udh beruntung ☺;negatif
byu byu tiba tiba rto dong  lagi push rank njing lah;negatif
Byu bikin kecewa. Sinyal jelek parah dipake buat main ML patah2 lag mengecewakan, bikin emosi.;negatif
"byu ama telkomsel sama"" ada ganggu an";negatif
byu adalah provider pertama yang serba digital, ya benar beli paket inet, pulsa, dll harus via aplikasi. dan sekarang aplikasi nya lagi bermasalah udah seharian gak bisa kebuka, alhasil? pindah provider, gak percaya sama yg semuanya serba digital kalau urusanny beginian. thanks byu udah menyediakan layanan seperti ini yang sebelumnya internetan gak bisa;negatif
by.U yg unlimitted 140.000 kecepatan makin turun buat buka Aplikasi by.U aja susah pasti eror;negatif
by.u unlimited kok lag ya ada solusi;negatif
By.u tolong dong sinyalnya jangan bikin saya kecewa.. saya ada di daerah kebon jeruk jakbar. Sekalinya ada lemot banget  padahal saya pake unlimited loh @byu.id;negatif
by.u tolong diperbaiki lagi ya kualitas jaringan nya, soalnya makin kesini makin jelek jaringan nya, padahal saya pakai kuota bukan paket mbps gitu tapi sinyal tetep jelek. tolong ya diperbaiki lagi, kadang pas lagi penting2 nya malah sinyal nge lag, kan kesel.;negatif
By.U tolong bantu saya, saya kesulitan aktivasi kartu dari pagi hingga skrg, mohon cek DM;negatif
by.u skg ko jadi lelet yah ? apa karna banyak yang pake ?;negatif
by.U sekarang lemot banget gak seperti dulu lagi. Main game online sering banget Lag jaringannya -__-;negatif
By.U sekarang kok Mahal ya 😢, Mending Telkomsel;negatif
By.u saya sering lemot;negatif
By.u saya masih blom bisa dipake,sampe skrng udah 4 hari ini;negatif
By.u provider tolol, jaringan bermasalah gak ditanggapi...giliran influencer yang mengeluh malah gerak cepat takut gak laku;negatif
by.u pake siyal telkomsel tp kenapa pake  telkomsel lebih lancar buat game daripada by.u;negatif
By.u pake buat game seminggu kurang bikin naik pitam teros. Ping 120-1500 ms. Live.on? <100 ms buat dota. Mana paketan 150rb. Niat hati pindah dari live.on nyari yg gak trouble.. eh lebih busuk ternyata 😅;negatif
by.u ngebut banget saking ngebutnya buka wa gabisa 👍 terima kasi by.u membuat hari hari ku emosi;negatif
By.U mulai mengecewakan. Maen game Clash royale dh 1 bulanan tidak bisa masuk.;negatif
By.U makin murah, tp sinyak makin anjlok parah.;negatif
By.u makin ancur aja nih jaringannya;negatif
By.u macam Three wkwk;negatif
By.u lemot asli;negatif
by.u lelet skarang.. apa lagi kinerja Customer servicenya saya buat laporan tp lama banget responnya 👎;negatif
By.u lagi gangguan ya ? Daerah Bandung, ko sinyal nya ini ga ada pdahal paket belum abis yang unlimited;negatif
By.u lagi gangguan kah ?;negatif
By.u lagi gangguan apa ngga sih ko buka fb ngga bisa;negatif
By.u lagi ada gangguan kah? Tiba tiba jadi lemot banget malem ini;negatif
By.u koneksi nya stabil sekarang;negatif
By.u kok skrg sering banget jaringannya tiba2 pindah ke H+ sih? Lagi enak2 streaming tiba2 buffer bisa sampe 5 menit gara2 jaringannya down. Padahal di jakarta.;negatif
By.u kok ngga bisa buat bayar App Vidio ya. Tolong dong pengembangan nya 🙏;negatif
By.u kok makin lama makin gak jelas sih min? Setiap main game ngalag nya parah bgt kalo buat download gak bisa buat buka apa² ga cuma sekali tapi setiap kali;negatif
by.u knp? ko suka tb tb ilang sinyalnya, aku mati konyol trus di pubg;negatif
by.u klo malem ngelag bat jaringannya npdh 😢;negatif
by.u kenapa sih skrg lemot bgt;negatif
By.u kenapa sih lemot bgt skarang😢;negatif
By.u kenapa sekarang nyedot pulsa saat tidak ada kuota internet? @byu.id;negatif
By.u kenapa nih? Padahal jariangan hp ku satunya yg Telkom*el lancar jaya. Tapi by.u dari semalem gak bisa akses internet sama sekali.;negatif
By.u dirmh aku  pegangsaan dua kelapa gading susah sinyalll .. 😢;negatif
By.u di rumah ku sinyal nya belom stabil huhu sedih😢;negatif
BY.U BABI LAG PARAH MAIN GAMES;negatif
By.u aplikasinya lg error ya? Dari tadi mau cek pulsa gk bisa bisa 😢;negatif
By.u ada masalah apa si min? Ko sekarang jelek mulu sinyalnya, hatus nunggu tengah malem mulu😌;negatif
By. U sama telkomsel sehat? Dri kmrn sinyal nya cmn 2-3 batang doang.... 😂😂😂😂😂😂 @byu.id @telkomsel;negatif
By. U lemot parah njir kesel;negatif
By u.,.. Knp saya mau beli paketnya nya loading terus ya....;negatif
By u tolong perbaiki aplikasinya dong, sering banget ngga bisa dibuka;negatif
by u tak tertolong sinyalnya tiba tiba ilangg teros 👏👏👏;negatif
By u skrng kok lemot bngt ya😢😢;negatif
By U skrg lemot banget, gak kayak dulu asik.. lancar cepet. Padahal udh beli yg unlimited.;negatif
By u sekarang kok sinyal nya susah ya. Buat ngegame sama sekali gabisa.. Lag terusannn.. Kecewa bgt sekarang;negatif
by u saya ga bisa di ambil, alamat yg ada di aplikasi ternyata ga ada di alamat aslinya, tolong dibantu;negatif
by u parah ya bund sinyalnya diatas jam 1 malem :);negatif
